no. of analyses,Year,Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth,cellsPer_rounded,cellsPer,S.D. (cells/gram or cells/mL),MethodTC,MethodDescription,MethodCM,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Sample_Type,Simplified_Rock_Type,rock type,Formation,Formation age,Citation,Na (M),Cl (M),Ca (M),,TDS ppm,meanHF,medianHF,mast,tcon,z85med,z122med,z85mean,z122mean,rechargeFull,rechargeType,rechargeVolume,crustTypeCompleteInfo,crustTypeMin1,crustType,crustTypeFull,crustScheme2,combined_cv,combined_cr_icefull,combined_cr,rechargeShort,crust
1,1986,33.2869,-81.7219,0,220,1,2.51E+08,251188643,,AODC,cells desorbed with Na pyrophosphate ,direct,19.2,5.7,416,,,,52.8,2.84,,,,,,,core,soil,soil,Upland,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,0,220,8,1.00E+08,100000000,,AODC,cells desorbed with Na pyrophosphate ,direct,19.3,5.7,409,,,,1.9,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Tobacco Road,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,29,5.01E+06,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,19.5,5.7,454,,,,2.8,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Dry Branch,,chemistry is on pore water,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,39,3.16E+07,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,19.6,7.4,420,,,,2.9,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Conagree,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,66,3.98E+06,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,19.9,3.4,512,,,,2.9,0.09,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,94,1.00E+07,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,20.2,5.7,440,,,,0.9,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,115,3.98E+06,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,20.4,4.3,508,,,,0.8,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Black Creek,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,141,3.16E+06,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,20.6,5.5,458,,,,0.9,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Black Creek,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,151,1.26E+07,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,20.8,6.4,465,,0.0003,"7,300",3.2,0.09,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,176,1.58E+07,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,21,5.8,485,,0.0003,"7,300",1.3,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,181,5.01E+06,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,21.1,4.1,546,,0.0003,"7,300",2.6,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,187,3.16E+07,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,21.1,6.1,477,,0.0003,"7,300",0.5,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,200,1.58E+07,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,7.1,452,,0.0003,"7,300",2.8,0.1,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2869,-81.7219,,,213,6.31E+07,63095734,,AODC,cells desorbed with Na pyrophosphate ,direct,21.4,6,460,,0.0003,"7,300",1.4,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,0,220,1,2.51E+08,251188643,,AODC,cells desorbed with Na pyrophosphate ,direct,19.2,5.3,471,,,,15.6,0.93,,,,,,,core,soil,soil,Tobacco Road,Cretaceous,P28 Sinclair&Ghiorse 1989,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,0,220,14.3,3.98E+06,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,19.3,6.5,472,,,,8.8,0.07,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Tobacco Road,Cretaceous,P28 Sinclair&Ghiorse 1989,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,31.4,3.98E+07,39810717,,AODC,cells desorbed with Na pyrophosphate ,direct,19.5,6.1,245,,,,3.3,0.11,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Dry Branch,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,58.8,5.01E+07,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,19.8,7.6,175,,,,7.9,0.71,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Conagree,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,71.6,2.00E+07,19952623,,AODC,cells desorbed with Na pyrophosphate ,direct,19.9,5.6,420,,,,3.1,0.21,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Williamsburg,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,111.9,6.31E+07,63095734,,AODC,cells desorbed with Na pyrophosphate ,direct,20.3,6.9,59,,,,3.7,0.06,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,114.6,3.98E+06,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,20.4,6,447,,,,3.3,0.1,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,134,3.98E+07,39810717,,AODC,cells desorbed with Na pyrophosphate ,direct,20.6,6.6,243,,,,4.1,0.08,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,162.5,2.00E+07,19952623,,AODC,cells desorbed with Na pyrophosphate ,direct,20.9,6.1,370,,,,3.7,0.08,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Black Creek,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,180,5.01E+06,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,21.1,5.7,418,,0.0004,"7,300",5.8,0.12,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,181.7,1.00E+06,1000000,,AODC,cells desorbed with Na pyrophosphate ,direct,21.1,4.7,514,,0.0004,"7,300",2,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,191,3.16E+07,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,21.2,6.6,388,,0.0004,"7,300",6,0.31,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,203.3,2.00E+06,1995262,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,203.3,5.01E+07,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,204.2,1.00E+06,1000000,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,4.9,471,,0.0005,"7,300",1.9,0.37,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,214,1.58E+07,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,21.4,6.9,222,,0.0005,"7,300",7.2,1.9,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2914,-81.6744,,,216,5.01E+06,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,21.4,6.2,184,,0.0005,"7,300",5.6,,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,0,270,1,3.16E+08,316227766,,AODC,cells desorbed with Na pyrophosphate ,direct,19.2,5,395,,,,62,1.6,,,,,,,core,soil,soil,Upland,Cretaceous,P24 Sinclair&Ghiorse 1989,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,0,270,34,1.00E+07,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,19.5,6.6,458,,,,2.8,0.07,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Tobacco Road,Cretaceous,P24 Sinclair&Ghiorse 1989,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,45,3.16E+06,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,19.6,6.1,469,,,,2.7,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Dry Branch,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,58,5.01E+06,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,19.8,6.2,459,,,,2,0.05,,,,,,,core,"clay, sand, gravel, and/or silt",sand/clay,Dry Branch,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,91,1.26E+07,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,20.1,8,243,,,,5.6,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Conagree,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,118,1.41E+07,14125375,,AODC,cells desorbed with Na pyrophosphate ,direct,20.4,6.9,309,,,,2.1,0.08,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Ellenton,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,139,1.26E+07,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,20.6,6.4,318,,,,4.4,,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Ellenton,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,145,1.00E+07,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,20.7,6.2,489,,,,2.7,0.15,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,180,1.26E+07,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,21.1,6.9,467,,,,2.6,0.07,,,,,,,core,"clay, sand, gravel, and/or silt",sand,PeeDee,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,200,1.41E+07,14125375,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,7.3,429,,,,1.5,0.06,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Black Creek,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,204,1.00E+07,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,21.3,4.6,417,,,,3.7,,,,,,,,core,"clay, sand, gravel, and/or silt",silt/clay,Black Creek,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,234,3.16E+06,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,21.6,4.7,470,,0.001,"7,300",2.2,0.54,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,244,3.16E+07,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,21.7,5.4,358,,0.001,"7,300",1.5,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,251,1.00E+07,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,21.8,,,,0.001,"7,300",,0.12,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,255,3.16E+07,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,21.8,5.1,420,,0.001,"7,300",1.7,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1986,33.2297,-81.575,,,265,1.58E+07,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,21.9,6.4,383,,0.001,"7,300",3.2,0.1,,,,,,,core,"clay, sand, gravel, and/or silt",sand,Middendorf,,,,,,,,54.0099983,54,17.05,2.5,3.145833333,4.858796296,3.145250978,4.857896839,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,0,184,14,5.01E+07,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,14.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",silt,Patapsco,Cretaceous,Chapelle et al. 1987,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,20,7.94E+07,79432823,,AODC,cells desorbed with Na pyrophosphate ,direct,14.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,25,6.31E+06,6309573,,AODC,cells desorbed with Na pyrophosphate ,direct,14.6,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",silt,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,38,6.31E+05,630957,,AODC,cells desorbed with Na pyrophosphate ,direct,14.8,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,40,6.31E+05,630957,,AODC,cells desorbed with Na pyrophosphate ,direct,14.9,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,60,1.00E+05,100000,,AODC,cells desorbed with Na pyrophosphate ,direct,15.3,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,75,2.00E+06,1995262,,AODC,cells desorbed with Na pyrophosphate ,direct,15.7,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",silt,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,85,5.01E+07,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,15.9,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",clay,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,95,3.16E+05,316228,,AODC,cells desorbed with Na pyrophosphate ,direct,16.1,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,107,1.82E+04,18197,,AODC,cells desorbed with Na pyrophosphate ,direct,16.4,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,123,1.58E+04,15849,,AODC,cells desorbed with Na pyrophosphate ,direct,16.7,,,,,,,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,124,1.00E+04,10000,,AODC,cells desorbed with Na pyrophosphate ,direct,18,7.8,,,0.005,,0.4,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,125,3.16E+04,31623,,AODC,cells desorbed with Na pyrophosphate ,direct,18,7.8,,,0.005,,0.4,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,138,1.00E+05,100000,,AODC,cells desorbed with Na pyrophosphate ,direct,18,7.8,,,0.005,,0.4,,,,,,,,core,"clay, sand, gravel, and/or silt",sand,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,140,6.31E+04,63096,,AODC,cells desorbed with Na pyrophosphate ,direct,18,7.8,,,0.005,,0.4,,,,,,,,core,"clay, sand, gravel, and/or silt",silt,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
1,1987,38.5858,-76.9008,,,143,6.31E+03,6310,,AODC,cells desorbed with Na pyrophosphate ,direct,18,7.8,,,0.005,,0.4,,,,,,,,core,"clay, sand, gravel, and/or silt",silt,,,,,,,,,51.0699997,46,12,2.5,3.967391304,5.97826087,3.573526553,5.384766039,major_100-300_mm/a,major,high,E-,Platform,Platform,E-,Craton,Craton high,Craton major,Craton major,major high,Craton
