FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort
591,21.724,-15,61.1500015,58.6199989,21.35,2.5,2.714517281,4.292477051,2.602207622,4.114881338,major,major_100-300_mm/a,high,49412608019,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high
590,19.655,-15,61.1500015,59.3600006,20.1875,2.5,2.729636933,4.287925327,2.649734195,4.162407911,major,major_20-100_mm/a,low,49412942380,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
589,17.586,-15,59.8199997,57.7099991,19.5,2.5,2.837463222,4.440305042,2.737378817,4.283684408,major,major_20-100_mm/a,low,49412966263,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
588,15.517,-15,59.3499985,52.9799995,19.6875,2.5,3.081941328,4.827883209,2.751158452,4.30970946,shallow,shallow_<100_mm/a,low,49412584137,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
587,13.448,-15,57.4099998,48.2900009,18.9375,2.5,3.420092088,5.33560251,2.876785413,4.488002977,shallow,shallow_<100_mm/a,low,49412966263,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
586,11.379,-15,24.6700001,25.5,19.8,2.5,6.392156863,10.01960784,6.607215214,10.35670851,major,major_2-20_mm/a,low,49412966263,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
585,-5.172,-15,74.1600037,74.1600037,17,2.5,2.29234077,3.539643836,2.29234077,3.539643836,major,major_2-20_mm/a,low,49412966263,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
584,-38.276,-15,68.7699966,55.7099991,23.71428571,2.5,2.750211599,4.410595758,2.227923416,3.572986736,major,major_100-300_mm/a,high,49412966263,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
583,-40.345,-15,61.3100014,59.1599998,22.0625,2.5,2.659630672,4.223187134,2.566363504,4.075089615,shallow,shallow_<100_mm/a,low,49412942380,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
582,-42.414,-15,53.7099991,60,22.875,2.5,2.588541667,4.130208333,2.891686885,4.613898793,shallow,shallow_<100_mm/a,low,49412966263,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
581,-44.483,-15,63.0200005,54.3400002,23.4375,2.5,2.832282838,4.534527955,2.442181034,3.909969026,major,major_20-100_mm/a,low,49412584137,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
580,-46.552,-15,60.4900017,56.0200005,22.75,2.5,2.77802568,4.429221667,2.572739223,4.101917557,major,major_100-300_mm/a,high,49412966263,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high
579,-48.621,-15,63,63,22.625,2.5,2.475198413,3.943452381,2.475198413,3.943452381,major,major_=>300_mm/a,high,49412966263,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high
578,-50.69,-15,61.7799988,59.7599983,24.6875,2.5,2.523113358,4.070971501,2.440615943,3.937864272,shallow,shallow_>=100_mm/a,high,49412584137,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
577,-52.759,-15,66,66,24.3,2.5,2.299242424,3.700757576,2.299242424,3.700757576,shallow,shallow_>=100_mm/a,high,49412966263,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
576,-54.828,-15,102,102,24.25,2.5,1.488970588,2.395833333,1.488970588,2.395833333,shallow,shallow_>=100_mm/a,high,49412966263,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
575,-56.897,-15,63.3300018,66,24.9375,2.5,2.275094697,3.676609848,2.371012881,3.831616029,shallow,shallow_>=100_mm/a,high,49412775200,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
574,-58.966,-15,60.9500008,54.5299988,24,2.5,2.796625772,4.492939765,2.502050829,4.019688216,major,major_20-100_mm/a,low,49412966263,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
573,-61.034,-15,61.2999992,54.3899994,24.4375,2.5,2.783714868,4.484395159,2.469922544,3.978894832,shallow,shallow_<100_mm/a,low,49412775200,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
572,-63.103,-15,62.0699997,56.6699982,24.625,2.5,2.663446352,4.29570333,2.431730316,3.921983264,shallow,shallow_>=100_mm/a,high,49412942380,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,shallow high
571,-65.172,-15,68.9400024,66.75,25.0625,2.5,2.244850187,3.630617978,2.173538509,3.515284908,major,major_100-300_mm/a,high,49412799082,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,major high
570,-67.241,-15,61.2000008,62.0400009,22.6,2.5,2.514506733,4.005480277,2.549019575,4.060457463,complex,complex_100-300_mm/a,high,49412775200,L2,Phanerozoic_and_arcs,continental_arc,arcs,arcs high,arcs,complex high
569,-69.31,-15,93.6699982,78,9.3125,2.5,2.42588141,3.611778846,2.020057154,3.007566515,complex,complex_100-300_mm/a,high,49412942380,R1,orogen,orogen,orogen,orogen,orogen complex,complex high
568,-71.379,-15,53.5,53.5,4.5,2.5,3.761682243,5.490654206,3.761682243,5.490654206,complex,complex_20-100_mm/a,low,49412775200,R1,orogen,orogen,orogen,orogen,orogen complex,complex low
567,-73.448,-15,44,44,7.375,2.5,4.410511364,6.512784091,4.410511364,6.512784091,complex,complex_<20_mm/a,low,49412966263,R1,orogen,orogen,orogen,orogen,orogen complex,complex low
566,-75.517,-15,72.6600037,72.6600037,15.6,2.5,2.387833625,3.660886133,2.387833625,3.660886133,shallow,shallow_<100_mm/a,low,49412775200,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low
565,-139.655,-15,74.4400024,74.4400024,25,2.5,2.015045609,3.257657069,2.015045609,3.257657069,complex,complex_<20_mm/a,low,49412584137,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
564,-141.724,-15,71.2799988,71.2799988,26,2.5,2.069304187,3.367003424,2.069304187,3.367003424,complex,complex_<20_mm/a,low,49412966263,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
563,-143.793,-15,67.4899979,67.4899979,26,2.5,2.185509032,3.556082493,2.185509032,3.556082493,complex,complex_<20_mm/a,low,49412966263,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
562,-145.862,-15,63.8800011,63.8800011,26,2.5,2.309016867,3.757044394,2.309016867,3.757044394,complex,complex_<20_mm/a,low,49412584137,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
561,-170.69,-15,71.6500015,56.9399986,26,2.5,2.590446147,4.214963223,2.05861824,3.34961612,complex,complex_100-300_mm/a,high,49412942380,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
560,-172.759,-15,14.6700001,22,25.5,2.5,6.761363636,10.96590909,10.1397409,16.445126,complex,complex_100-300_mm/a,high,2500000000,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
559,-178.966,-15,137.5,137.5,26,2.5,1.072727273,1.745454545,1.072727273,1.745454545,complex,complex_100-300_mm/a,high,49736929575,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
558,178.953,-17,78.7799988,78.7799988,23.55555556,2.5,1.949874504,3.124030399,1.949874504,3.124030399,complex,complex_100-300_mm/a,high,49806200489,K-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,complex high
557,176.86,-17,111.0800018,111.0800018,23.5,2.5,1.384137536,2.216870688,1.384137536,2.216870688,complex,complex_100-300_mm/a,high,49489430890,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
556,168.488,-17,102.3899994,102.3899994,22.6,2.5,1.523586297,2.426994838,1.523586297,2.426994838,complex,complex_=>300_mm/a,high,49489454535,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
555,166.395,-17,76.8899994,76.8899994,23,2.5,2.015866838,3.218884145,2.015866838,3.218884145,complex,complex_=>300_mm/a,high,49489454535,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
554,149.651,-17,75.9499969,62,25,2.5,2.419354839,3.911290323,1.974983622,3.19289019,major,major_20-100_mm/a,low,49490163886,W-,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
553,145.465,-17,96.6100006,96,22.13333333,2.5,1.637152778,2.600694444,1.626815709,2.584273524,complex,complex_100-300_mm/a,high,49489430890,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
552,143.372,-17,77,77,24.875,2.5,1.95211039,3.153409091,1.95211039,3.153409091,major,major_20-100_mm/a,low,49489454535,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
551,141.279,-17,68.9199982,60.2999992,26,2.5,2.446102852,3.980099555,2.140162563,3.482298408,major,major_20-100_mm/a,low,49489454535,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
550,139.186,-17,65.4800034,60.4000015,25.86666667,2.5,2.447571683,3.979028599,2.257686708,3.670331717,major,major_100-300_mm/a,high,49490163886,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
549,137.093,-17,71.5,71.5,25.4375,2.5,2.082604895,3.376311189,2.082604895,3.376311189,complex,complex_20-100_mm/a,low,49489430890,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
548,135,-17,57.8899994,54.4399986,25.75,2.5,2.720885448,4.420003787,2.558732105,4.156590128,complex,complex_20-100_mm/a,low,49489454535,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
547,132.907,-17,60.0099983,55.6800003,25.6875,2.5,2.663097148,4.324375875,2.470942413,4.012352222,complex,complex_20-100_mm/a,low,49489430890,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
546,130.814,-17,59.9700012,49.1300011,25.8125,2.5,3.011779904,4.894539886,2.467379474,4.009817328,complex,complex_20-100_mm/a,low,49489454535,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
545,128.721,-17,53.6800003,48.5800018,25.95,2.5,3.038801864,4.942877544,2.750093129,4.473267486,complex,complex_100-300_mm/a,high,49489454535,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
544,126.628,-17,52.3800011,50.8400002,25.0625,2.5,2.947359351,4.766792861,2.860705362,4.626646524,complex,complex_20-100_mm/a,low,49490163886,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
543,124.535,-17,64.8300018,53.6800003,25.875,2.5,2.75358605,4.476760407,2.280001479,3.706810016,complex,complex_20-100_mm/a,low,49489430890,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
542,122.442,-17,71,60.0900002,26,2.5,2.454651348,3.994008973,2.077464789,3.38028169,major,major_20-100_mm/a,low,49489454535,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
541,59.651,-17,70.6600037,70.6600037,25,2.5,2.122841666,3.431927361,2.122841666,3.431927361,complex,complex_100-300_mm/a,high,49489454535,W-,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
540,51.279,-17,72.1800003,58.9099998,24,2.5,2.588694628,4.158886451,2.112773613,3.394292034,shallow,shallow_>=100_mm/a,high,49489809210,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
539,49.186,-17,69.6299973,47.3499985,20.625,2.5,3.398891343,5.352428892,2.311324232,3.639774664,shallow,shallow_>=100_mm/a,high,49489430890,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
538,47.093,-17,59.3699989,47.3699989,22.375,2.5,3.30509824,5.257810973,2.637064223,4.195090191,shallow,shallow_>=100_mm/a,high,49489809210,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
537,45,-17,66.0800018,56.5499992,24.125,2.5,2.691202514,4.326923138,2.303079538,3.702897902,shallow,shallow_>=100_mm/a,high,49489454535,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
536,42.907,-17,70.7699966,55.1100006,25,2.5,2.72182904,4.400290281,2.119542281,3.426593354,major,major_100-300_mm/a,high,49489430890,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
535,40.814,-17,27.1000004,27.1000004,25,2.5,5.535055269,8.948339351,5.535055269,8.948339351,shallow,shallow_<100_mm/a,low,49489809210,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
534,38.721,-17,48.9700012,47,24,2.5,3.244680851,5.212765957,3.114151445,5.003062977,shallow,shallow_>=100_mm/a,high,49489454535,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
533,36.628,-17,72.4000015,56.0699997,22.9375,2.5,2.767188351,4.416911919,2.143042083,3.420666366,shallow,shallow_>=100_mm/a,high,49489430890,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
532,34.535,-17,60.0499992,50.75,23.625,2.5,3.023399015,4.846059113,2.555162399,4.095545433,shallow,shallow_<100_mm/a,low,49489809210,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
531,32.442,-17,55.0200005,43.2200012,21.5,2.5,3.673067922,5.813280727,2.885314405,4.566521223,shallow,shallow_<100_mm/a,low,49489454535,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
530,30.349,-17,55.0200005,47.25,20.125,2.5,3.432539683,5.39021164,2.947791685,4.628998504,shallow,shallow_<100_mm/a,low,49489430890,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
529,28.256,-17,57.5299988,54.7700005,21.9,2.5,2.880226375,4.569107134,2.742047685,4.349904488,major,major_20-100_mm/a,low,49489809210,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
528,26.163,-17,67,67,20.75,2.5,2.39738806,3.777985075,2.39738806,3.777985075,shallow,shallow_<100_mm/a,low,49489454535,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
527,24.07,-17,61.5699997,60,21.25,2.5,2.65625,4.197916667,2.588517148,4.090872198,major,major_20-100_mm/a,low,49489809210,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
526,21.977,-17,61.1500015,59.9300003,21.5,2.5,2.648923731,4.192391102,2.596075161,4.108748877,major,major_20-100_mm/a,low,49489430890,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
525,19.884,-17,61.1500015,59.9199982,20.9375,2.5,2.672834693,4.216559706,2.61907189,4.131745606,major,major_20-100_mm/a,low,49489454535,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
524,17.791,-17,61.1500015,60,21.65,2.5,2.639583333,4.18125,2.5899427,4.102616416,major,major_20-100_mm/a,low,49489809210,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
523,15.698,-17,59.3499985,59.9799995,21,2.5,2.667555874,4.209736614,2.695872014,4.254423022,major,major_20-100_mm/a,low,49489430890,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
522,13.605,-17,59.8199997,51.5900002,17.25,2.5,3.283097487,5.076080616,2.831410914,4.377716505,shallow,shallow_<100_mm/a,low,49489809210,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
521,11.512,-17,44.4000015,45.5999985,17.375,2.5,3.707511087,5.736019926,3.807713835,5.891047098,shallow,shallow_<100_mm/a,low,49489454535,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
520,-5.233,-17,79.0599976,79.0599976,17,2.5,2.150265686,3.320263192,2.150265686,3.320263192,shallow,shallow_<100_mm/a,low,49489809210,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
519,-38.721,-17,67.1999969,59.8199997,23.66666667,2.5,2.563245304,4.109550895,2.281746137,3.658234296,major,major_100-300_mm/a,high,49489809210,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major high
518,-40.814,-17,61.6800003,59.5400009,22.25,2.5,2.634783299,4.188360703,2.543368989,4.043044727,shallow,shallow_<100_mm/a,low,49489430890,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
517,-42.907,-17,61.3100014,59.4599991,21.6875,2.5,2.661978681,4.217646381,2.581654647,4.090380758,shallow,shallow_>=100_mm/a,high,49489809210,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
516,-45,-17,62.1599998,59.3800011,22.375,2.5,2.636620025,4.194383553,2.518701746,4.006796988,major,major_100-300_mm/a,high,49489454535,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high
515,-47.093,-17,49,49,22.1875,2.5,3.204719388,5.09247449,3.204719388,5.09247449,major,major_100-300_mm/a,high,49489430890,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton major,major high
514,-49.186,-17,63,63,22.625,2.5,2.475198413,3.943452381,2.475198413,3.943452381,shallow,shallow_>=100_mm/a,high,49489809210,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton high,Craton shallow,shallow high
513,-51.279,-17,68,68,23.7,2.5,2.253676471,3.613970588,2.253676471,3.613970588,major,major_100-300_mm/a,high,49489454535,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton major,major high
