no. of analyses,Year,Lat oN,N,"""N",Long oE,E,"""E",Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth_in_m,cells_per_g_or_mL,S.D. (cells/gram or cells/mL),Method,Method_Details,MethodCM,Portion_of_Biomass,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),TOC or SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),,conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Locality,Sample_Type,Sample_Type_Full,Rock_Type,rock color,Formation,Formation age,Citation,,rechargeFull,rechargeType,rechargeVolume,crustTypeFull,crustTypeCompleteInfo
,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,426.5,242,,,FISH,,FISH,live,22,,,,,"2,000",,,,,,,,,,,core,core,shale,,Oak Canyon,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,436.7,245,489779,,FISH,,FISH,live,22.1,,,,,"3,000",,,,,,,,,,,core,core,shale,,Oak Canyon,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,451.2,248,645654,,FISH,,FISH,live,22.3,,,,,700,,,,,,,,,,,core,core,sandstone,,Morrison Formation-Jackpile Ss.,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,457.3,260,162181,,FISH,,FISH,live,22.9,,,,,,,,,,,,,,,,core,core,basalt,,basalt dike,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,464.2,270,489779,,FISH,,FISH,live,23.4,8.3,103,,0.016,100,0.9,,,,,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,472.6,275,489779,,FISH,,FISH,live,23.6,8.3,103,,0.016,100,0.9,,,,,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,475.3,280,323594,,FISH,,FISH,live,23.8,8.3,103,,0.016,200,0.9,,,,1,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,482.9,290,323594,,FISH,,FISH,live,24.3,8.3,103,,0.016,800,0.9,,,1.9,,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,503.9,297.301,,,FISH,,FISH,live,24.7,8.3,103,,0.016,100,0.9,,,,,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
,1997,35,11,52,-107,-20,-54,35.1978,-107.3483,,507.3,299.307,,,FISH,,FISH,live,24.8,8.3,103,,0.016,200,0.9,,,,,,,,,,core,core,sandstone,,Morrison Formation,,CNAR  Cerro Negro - DOE meeting Salt Lake City 1995,,complex <20 mm/a,complex,low,X-,Extended_Crust
1,1998,-26,-25,-12,27,30,10,-26.42,27.5028,3213,3213,3213,1000,,PLFA,,PLFA,bacteria,48,,,,,,,,,,,,,,,,core,core,sandstone,,Witwatersrand Supergroup,2900,Onstott et al. 2003,,shallow <100 mm/a,shallow,low,G1,Craton
1,1998,-26,-25,-12,27,30,10,-26.42,27.5028,3213,3213,3213,100,,PLFA,,PLFA,bacteria,48,,,,,,,,,,,,,,,,core,core,coal,,Witwatersrand Supergroup,,,,shallow <100 mm/a,shallow,low,G1,Craton
1,1998,70,,,157,,,70,157,0,34,7,60000000,,AODC,,direct,total,-13.6,,,,,,,,,,,,,,,,core,core,sand/clay,,Kolyma-Indigirla Lowland Site A-permafrost,7 kyr to 2 myr,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,18,220000000,,AODC,,direct,total,-13.3,,,,,,,,,,,,Depth,,,,core,core,sand/clay,,,,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,21,130000000,,AODC,,direct,total,-13.2,,,,,,,,,,,,,,,,core,core,sand/clay,,,,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,2.2,150000000,,AODC,,direct,total,-13.7,,-100,,,,,,,,,,,,,,core,core,sand/clay,,Kolyma-Indigirla Lowland Site B,7000,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,4.4,140000000,,AODC,,direct,total,-13.7,,40,,,,,,,,,,,,,,core,core,sand/clay,,,7000,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,7.2,320000000,,AODC,,direct,total,-13.6,,-100,,,,,,,,,,,,,,core,core,sand/clay,,,2.00E+06,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,13.5,40000000,,AODC,,direct,total,-13.4,,20,,,,,,,,,,,,,,core,core,sand/clay,,,2.00E+06,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,19.8,50000000,,AODC,,direct,total,-13.2,,-120,,,,,,,,,,,,,,core,core,sand/clay,,,2.00E+06,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,24.8,20000000,,AODC,,direct,total,-13.1,,-135,,,,,,,,,,,,,,core,core,sand/clay,,,2.00E+06,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,70,,,157,,,70,157,,,34.3,20000000,,AODC,,direct,total,-12.8,,-256,,,,,,,,,,,,,,core,core,sand/clay,,,2.00E+06,Rivkina et al. 1998 Geomicrobiology Journal 15:187-193,,shallow <100 mm/a,shallow,low,Z1,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,1,16,1,398107171,,DAPI - cells desorbed with Na pyrophosphate,8.6,direct,total,15,,,,,,,,,,,,Depth,,,,core,core,sand/silt,,Washtucna core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,3,31622777,,DAPI - cells desorbed with Na pyrophosphate,7.5,direct,total,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,100 year groundwater age,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,5,15848932,,DAPI - cells desorbed with Na pyrophosphate,7.2,direct,total,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,6,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,total,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,7.5,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,8.5,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,10,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,10.5,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,total,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,11,2511886,,DAPI - cells desorbed with Na pyrophosphate,6.4,direct,total,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,11.5,1258925,,DAPI - cells desorbed with Na pyrophosphate,6.1,direct,total,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,12,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,total,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,14,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,total,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,15,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,total,15.5,,,,,,,,,,,,Depth,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,1,40,1,1000000000,,DAPI - cells desorbed with Na pyrophosphate,9,direct,total,15,,,,,,,,,,,,,,,,core,core,sand/silt,,Winona core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,2,398107171,,DAPI - cells desorbed with Na pyrophosphate,8.6,direct,total,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,100 year groundwater age,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,3,100000000,,DAPI - cells desorbed with Na pyrophosphate,8,direct,total,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,4,125892541,,DAPI - cells desorbed with Na pyrophosphate,8.1,direct,total,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,5,25118864,,DAPI - cells desorbed with Na pyrophosphate,7.4,direct,total,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,6,1995262,,DAPI - cells desorbed with Na pyrophosphate,6.3,direct,total,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,7,5011872,,DAPI - cells desorbed with Na pyrophosphate,6.7,direct,total,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,8,10000000,,DAPI - cells desorbed with Na pyrophosphate,7,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,9,12589254,,DAPI - cells desorbed with Na pyrophosphate,7.1,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,10,1584893,,DAPI - cells desorbed with Na pyrophosphate,6.2,direct,total,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,13,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,total,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,15,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,total,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,16,6309573,,DAPI - cells desorbed with Na pyrophosphate,6.8,direct,total,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,18,19952623,,DAPI - cells desorbed with Na pyrophosphate,7.3,direct,total,15.6,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,22,1000000,,DAPI - cells desorbed with Na pyrophosphate,6,direct,total,15.7,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,23,3981072,,DAPI - cells desorbed with Na pyrophosphate,6.6,direct,total,15.8,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,25,3162278,,DAPI - cells desorbed with Na pyrophosphate,6.5,direct,total,15.8,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,40,1995262,,DAPI - cells desorbed with Na pyrophosphate,6.3,direct,total,16.4,,,,,,,,,,,,Depth,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,1,16,1,50000000,,PLFA,2000,PLFA,bacteria,15,,,,,,,,,,,,,,,,core,core,sand/silt,,Washtucna core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,3,12500000,,PLFA,500,PLFA,bacteria,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,5,3000000,,PLFA,120,PLFA,bacteria,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,6,750000,,PLFA,30,PLFA,bacteria,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,7.5,1500000,,PLFA,60,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,8,100000,,PLFA,4,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,8.5,225000,,PLFA,9,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,10,100000,,PLFA,4,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,10.5,37500,,PLFA,1.5,PLFA,bacteria,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,11,50000,,PLFA,2,PLFA,bacteria,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,11.5,22500,,PLFA,0.9,PLFA,bacteria,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,12,15000,,PLFA,0.6,PLFA,bacteria,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,14,25000,,PLFA,1,PLFA,bacteria,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,44,38,-118,-15,-60,46.7439,-118.2667,,,15,17500,,PLFA,0.7,PLFA,bacteria,15.5,,,,,,,,,,,,Depth,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,1,40,1,15000000,,PLFA,600,PLFA,bacteria,15,,,,,,,,,,,,,,,,core,core,sand/silt,,Winona core,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,2,10000000,,PLFA,400,PLFA,bacteria,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,3,2250000,,PLFA,90,PLFA,bacteria,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,4,450000,,PLFA,18,PLFA,bacteria,15.1,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,5,30000,,PLFA,1.2,PLFA,bacteria,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,6,27500,,PLFA,1.1,PLFA,bacteria,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,7,20000,,PLFA,0.8,PLFA,bacteria,15.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,8,10000,,PLFA,0.4,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,9,17500,,PLFA,0.7,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,10,10000,,PLFA,0.4,PLFA,bacteria,15.3,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,13,250000,,PLFA,10,PLFA,bacteria,15.4,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,15,1250,,PLFA,0.1,PLFA,bacteria,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,16,75000,,PLFA,3,PLFA,bacteria,15.5,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,18,50000,,PLFA,2,PLFA,bacteria,15.6,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,22,75000,,PLFA,3,PLFA,bacteria,15.7,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,26,1250,,PLFA,0.1,PLFA,bacteria,15.9,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,26,10000,,PLFA,0.4,PLFA,bacteria,15.9,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,27,50000,,PLFA,2,PLFA,bacteria,15.9,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,35,25000,,PLFA,1,PLFA,bacteria,16.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1998,46,56,43,-117,-47,-41,46.9453,-117.7947,,,36,25000,,PLFA,1,PLFA,bacteria,16.2,,,,,,,,,,,,,,,,core,core,sand/silt,,,Pleistocene,Kieft et al. 98 - Microb. Ecol. ,,complex <20 mm/a,complex,low,Q-,orogen
1,1999,69,28,7,-134,-43,-40,69.4686,-134.7278,905,952,905,251189,,AODC,cells desorbed with Na pyrophosphate ,direct,total,4,,,,0.17,,,,,38,1,,,,,,core,core,sandstone,,Makenzie Bay,Oligocene,Colwell et al. 1999 Geol Surv. Canada 544:189-195,,complex <20 mm/a,complex,low,T-,Extended_Crust
1,1999,69,28,7,-134,-43,-40,69.4686,-134.7278,,,912,158489,,AODC,cells desorbed with Na pyrophosphate ,direct,total,4,,,,0.44,,,,,35,1,,,,,,core,core,sandstone,,,Oligocene,Colwell et al. 1999 Geol Surv. Canada 544:189-195,,complex <20 mm/a,complex,low,T-,Extended_Crust
1,1999,69,28,7,-134,-43,-40,69.4686,-134.7278,,,921,199526,,AODC,cells desorbed with Na pyrophosphate ,direct,total,4,,,,0.238,,,,,38,1,,,,,,core,core,sandstone,,,Oligocene,Colwell et al. 1999 Geol Surv. Canada 544:189-195,,complex <20 mm/a,complex,low,T-,Extended_Crust
1,1999,69,28,7,-134,-43,-40,69.4686,-134.7278,,,925,316228,,AODC,cells desorbed with Na pyrophosphate ,direct,total,4,,,,0.477,,,,,37,1,,,,,,core,core,sandstone,,,Oligocene,high salinity due to hydrate formation,,complex <20 mm/a,complex,low,T-,Extended_Crust
1,1999,69,28,7,-134,-43,-40,69.4686,-134.7278,,,928,1258925,,AODC,cells desorbed with Na pyrophosphate ,direct,total,4,,,,0.378,,,,,35,1,,,,,,core,core,claystone,,Kugmallit Sequence,Oligocene,interesting contrast here is that the clay has higher cell concentrations than the sandstone,,complex <20 mm/a,complex,low,T-,Extended_Crust
